"","pa.pos","pa.neg","contaminant"
"00e87652e078e1cea75955c83166e5d4",1,0,FALSE
"dbf6c2c184af755205ea308c0d5ee1ac",18,0,FALSE
"00e93afc28dd43f16c16d910738ca7e2",1,0,FALSE
"00eaccc99a72d7041731266a7594ef26",58,0,FALSE
"00eada259ee241d6b25e353fb0cf9bae",130,0,FALSE
"7f3d9a8f67ae4cd31f531eab2930ca51",7,0,FALSE
"00ebabe7212335c7eefe6e29897f4dc2",7,0,FALSE
"00ebda1b969f3c622d54de7a41f1735c",1,0,FALSE
"00ec1eeac96ec8c87c6dd88a1c142c5a",1,0,FALSE
"f5102fab922d29bdd1ecc9171ba89e9c",37,0,FALSE
"a1e563a96963ea01d5dfe6bee0508c73",15,0,FALSE
"6696d9f31a0193c0300c39ab784af88f",77,0,FALSE
"00ecae462b3b7a3c7389195166299f50",1,0,FALSE
"00ed02368d5d8abbe45fbb649c6b1ec4",27,0,FALSE
"d45228d3b785627389568c78a2e923e2",255,0,FALSE
"00edec5c2a31a817963b4414cb3f8ad6",1,0,FALSE
"00ee06ef8909c38e55dde14624e8d8e4",1,0,FALSE
"c1d124a8716ed34fcfb30e932b7a41a0",19,0,FALSE
"00ef27b6aecce89245daf93f7504d8d5",1,0,FALSE
"00ef6a5b7dcf8bc1c9719f4f7c8bb255",1,0,FALSE
"ff3db594d680296d42a389f4bbd0ac99",34,0,FALSE
"00f22fe0aa7d9b976a6a884f493a1b75",7,0,FALSE
"00f25c927fe6984cfc788093fe6448fc",6,0,FALSE
"00f3bdf4fe6040546f5684c57a73cad9",1,0,FALSE
"00f4f570971cbb29220854e530c86e64",1,0,FALSE
"00f5c657fd52576cf547a8eb54a039fc",12,0,FALSE
"00f5c71061a22f1d511e8b99cef0dca1",1,0,FALSE
"020a3b43b5aff250c24a72d7854c792f",32,0,FALSE
"00f654557ba8acc1fcbb0104ba88b79c",1,0,FALSE
"b4788399a9ed6861e5c1bcb3e1966dd4",6,0,FALSE
"aea389b43d6e44a5a1a8305581764ff7",126,0,FALSE
"00f79982ebc585d19925abf47b661bc7",1,0,FALSE
"00f8980d669c06140151afa70fde9444",1,0,FALSE
"e4e1d4c8c7fa5ed5c66524378215a31e",15,0,FALSE
"00f94b36eb55c23960c55019909f945c",1,0,FALSE
"00f96dfcb628db5e3ad9e5f1887d72cd",1,0,FALSE
"00fae7076da80499f5a341cd76a37a84",1,0,FALSE
"00fb4cc8b3603b897fc20b9a82712174",25,0,FALSE
"b791de1c4e790620b05a5e2b0c3b7c26",48,0,FALSE
"00fc460501fba395478ca058f77142f2",1,0,FALSE
"00fd0b936fa411a2a0a5137b0b5a2f15",2,0,FALSE
"00fd730c9576602c1496b1e187db71e2",16,0,FALSE
"01003db19b8f1f8001c97af2f3765005",1,0,FALSE
"0100ac92761f1ab8bfed4d52d087052b",1,0,FALSE
"0100ba5d89f74063ddee3b66ee5f8b0b",1,0,FALSE
"01019a26081aaea2734161dc650e8b9b",1,0,FALSE
"3fc8691cf2ad3fa69be4c558d829995e",73,0,FALSE
"0101d69a9bba82570ab5a64bd8b4d6c7",1,0,FALSE
"0101ff85376971efd3a62ee72cde1c60",1,0,FALSE
"01022f8419303f0a879aa84edbf09b30",1,0,FALSE
"7a406886918f25e1d144909baffaa022",16,0,FALSE
"010317eb17fb3598e886ad400cb05d0d",1,0,FALSE
"4751949b310b6e9c6baa9e0ac4bc85fc",15,0,FALSE
"0104776047ef0c6756aab529c5501ed8",1,0,FALSE
"0104fa780c915a91655294c6fa275073",1,0,FALSE
"0105539fa183ce5ab001adee01e56693",1,0,FALSE
"0105f41dc45b6198024dfaeef88feb11",1,0,FALSE
"0106dd8c10ee6725122fd78adbdc29ae",1,0,FALSE
"cd24ba0e0f67392179cc83785cdcc769",9,0,FALSE
"8ccffdd5cadc11840465765af3ca7978",74,0,FALSE
"b94ac364b31ccdff44506e7d45d1083b",8,0,FALSE
"0107d2d61d3906173bd2c2ea7b6c5cec",1,0,FALSE
"01087f6627828a99757748571e3c1eb3",1,0,FALSE
"cf38502bacd4dd16344925161f2aa073",7,0,FALSE
"010a1a31c848a982c15ce94c35c721be",98,0,FALSE
"c514ac68eedbba174eb24c44f02fb9f1",8,0,FALSE
"010a4287265cbe0fc2e63e6daa2cb4d5",1,0,FALSE
"010a6f7ae01c8132060ad717c3374534",1,0,FALSE
"010a7204458e785aeadb38ed968f4f78",1,0,FALSE
"010c09980846c7ee6bf82c69eeecb24e",1,0,FALSE
"010c3c3872e410bc0abab22175bd4dff",85,0,FALSE
"d24137a2c282d17624da996cd864a5db",13,0,FALSE
"010d790ce1c29bf07ce2abf5b4450903",1,0,FALSE
"e52067483706a5e8600ca476a476e6ad",58,0,FALSE
"010e9fcdcf3ee1a5b6b4abf9f68769a5",1,0,FALSE
"010ea47849fea871aff74d10e09e6636",1,0,FALSE
"0110695863ac4ae138d2a491b92a8077",3,0,FALSE
"e4ceab7f3784c6c37c6f5bcab4ef490c",3,0,FALSE
"a6f953804a4c62c375f5b9ed08669d55",36,0,FALSE
"17610eecaea6dd6ba17a2164f1f0e4d8",38,0,FALSE
"01145b056efce790928311b0badac2b7",90,0,FALSE
"0114aeb5c710fe6786d1086f49bdcd4c",1,0,FALSE
"62cd4061a2d78e82a6b83ba023789fd3",73,0,FALSE
"01160e4bcc73a3823017ccf89a9d95d8",1,0,FALSE
"01161fed23d3d587c571eac1e701652f",1,0,FALSE
"0118828f98aa15da65d3741a9112e37d",1,0,FALSE
"01194b1bf63a6a8012c9458875b28782",1,0,FALSE
"011993e1ad0b016cca67093cd6673e96",1,0,FALSE
"7ed2e02fe49a3bbcf6b8697a30c8725a",28,0,FALSE
"084d48e1ad0e24dd051956000a9c9868",5,0,FALSE
"011a8f0a6c92c801ca14134844e66bd8",1,0,FALSE
"011ab144e35baf455fc2b834c847d9bc",1,0,FALSE
"1064cc07d13d647741760f4ed2b26fb3",222,0,FALSE
"011bbf7300220205bf9aac800f0595a4",91,0,FALSE
"2c4fb698f19d6ba02f6e7468684377a0",8,0,FALSE
"011e8e678a82430c3d833f888b0e319f",1,0,FALSE
"011e986ec294dec48ae075151b1c31dc",167,0,FALSE
"6e62ba7ad9af501b1ab9b327de282380",113,0,FALSE
"ad089e73c1b10e550362f22eb03e5147",7,0,FALSE
"bacaff0b804a147f0c77bc862d3891ee",15,0,FALSE
"012073520c826683438105b9a7615754",1,0,FALSE
"0120e49ae6ea4a9a8fde3869a578874f",19,0,FALSE
"0121bb07e87c0ac549daffd1aa4ffb0f",73,0,FALSE
"01220f84f3bc0f39b8b5db308366c345",1,0,FALSE
"01224a50c6557f052ef2bf377d8d9aea",1,0,FALSE
"01227369fc4f67455044ac01ff017677",2,0,FALSE
"45351e42da480f7340ccd0703729b83c",199,0,FALSE
"0123cdca3e9778ec269740300a9aa2e2",2,0,FALSE
"0123d8b434936043aa0085485a5a8914",59,0,FALSE
"ba3f5b10a9f5a0c4bda4b84215777838",43,0,FALSE
"012509b5077e5296d3bc67f159ad06a6",22,0,FALSE
"0125431abda1794c3794e1db3e782291",6,0,FALSE
"0126425360ebe1dd114c99783adb2787",1,0,FALSE
"040696933a0e81c64486626f6ad349af",6,0,FALSE
"01277451921426cab55a0212cbd68c56",1,0,FALSE
"0128533ceb2357260527a30cb79f320c",1,0,FALSE
"01291be751705aeb6f183009c8b8c118",1,0,FALSE
"01291ee1ff6517271a005301f34aaf67",1,0,FALSE
"01292355e644d5a371fbbebc867edfdf",1,0,FALSE
"5268d8fa6e949e432a8ec8543a0d57e4",7,0,FALSE
"012b4a49c3885e103e556db2c21498eb",1,0,FALSE
"012b6f923ceb5d53cb13811f833b18f6",1,0,FALSE
"012b7864c01405b1d466a81a35bd84c1",39,0,FALSE
"955cda7359b6b01dbf5bf1caeb1a0431",7,0,FALSE
"bfee4e17f787a25c09c89c9812accca2",104,0,FALSE
"1527ec6f3203cfc9861e9646687c1d6e",7,0,FALSE
"012d06bb9667ea587724e4338d63a9c6",1,0,FALSE
"3861468e610ecc7b9efabfa3a9fdc960",2,0,FALSE
"012e41b9294cf5ffb0d4217a9aad1107",1,0,FALSE
"012f31105c2dc0bb0bcdfd1bccb45619",1,0,FALSE
"012f42d5383e7bf3038e6481c9228faf",1,0,FALSE
"012fd22c5fc67a9bd819064eef57a528",1,0,FALSE
"0131d7ef77adde04eb15efda757d6fdf",1,0,FALSE
"0132026c9c3b8ad065ce147799624ab2",1,0,FALSE
"01329119b756693e0eab58f19d4c14e2",1,0,FALSE
"929a6bf2cbb72718e396ab1376354bba",204,0,FALSE
"0134cb92536d3b09167d6a46ac09d32a",1,0,FALSE
"0134eece0d3bd7b1fc196f9a238f04ba",1,0,FALSE
"716eeececc3faf24b58f8fb02851eeb6",43,0,FALSE
"0135535388e11d4a4f6e9725a3ccd67d",1,0,FALSE
"01367de6e0ff6770ed93a995e31dfc97",1,0,FALSE
"0137f275868b230af93452d81634129c",9,0,FALSE
"0138088bc23b6c4dd3cced75ae85b54f",1,0,FALSE
"0138639b49881fe3ed31e70e22f31df7",1,0,FALSE
"c37fa7f337bee639098670cad3b51557",75,0,FALSE
"0138b4edc2e8818f9d594c158bbf4f20",5,0,FALSE
"0138d0edcc1d6b35c57be80ac257ec5e",1,0,FALSE
"2ccd15f3cd8e58e10d6bd496a366e1f1",10,0,FALSE
"707d3620d5425fc1d8b183df55086e38",31,0,FALSE
"0139b437b173b946666f20fd0ef2db7e",9,0,FALSE
"013a5ce45e19a57934e1c8ef455f5ac3",5,0,FALSE
"013bcb35cc1884cb2648fe28829a592a",1,0,FALSE
"60d75fae03f8d11bb02dc3f3628c8ec9",60,0,FALSE
"013c38e0f8ad97950d35c93c21bfc27b",1,0,FALSE
"013cbe464108ce3f8288a4bcf5f60582",2,0,FALSE
"013ccf38acdd34b7816f4d082366d560",1,0,FALSE
"013ddb8462b1298c2d3da81512d3b088",1,0,FALSE
"01407dff9187239ef65ae8514b77869f",10,0,FALSE
"01418e4a775c9617ae1b7d9189236d53",1,0,FALSE
"01428f4bd79ff64d3c9cd950ab125ab1",2,0,FALSE
"c86f6e8321d331796f2f27008d4f213e",161,0,FALSE
"3cb55e69718c679e153df70cb528f22b",148,0,FALSE
"014589275e7a52aa332bf29171350a28",1,0,FALSE
"dd2d210b36a6ff8a528c16c7e52dc5c7",139,0,FALSE
"0146a238879113195733bdfd13773147",1,0,FALSE
"01477f0c95379ee260a3d98b57425575",1,0,FALSE
"0148b5f7245b3e837de70790b5517070",1,0,FALSE
"7f6b82f813faf00259fd0f887413b1ab",158,0,FALSE
"014a926030586594272af6ace699d537",1,0,FALSE
"014a9c9f00054eb848ff23a99f342825",1,0,FALSE
"014c3df5a569569a874e0b1a025a7f44",1,0,FALSE
"014d673b223c6c3b66694c264091f020",13,0,FALSE
"5a47ff0aecbfbe08df8c3674dd254ff0",9,0,FALSE
"014ef8fad394a20f9a9ebee7f99858f4",1,0,FALSE
"01527cf62fd3f895bcb7fc5b49febc51",9,0,FALSE
"0152a9c586f5d4912c70a33711a04b79",1,0,FALSE
"37dcf3cbf65a6cd7a924d72536f1f96d",54,0,FALSE
"015374b0417df340faf174fd680659ea",1,0,FALSE
"0154a19d791dc17f8545a6b21979f3c1",1,0,FALSE
"3a51479d1fdf7c5279a977dc7cb0724d",21,0,FALSE
"8e385ecb21dd088aa7517bd077929e3e",21,0,FALSE
"0156daaf2b5dd4e770878c5087b8086d",4,0,FALSE
"106aba37884ce51c87e83ede221eee95",31,0,FALSE
"0157ba78d25fb148059e36d8a8342205",77,0,FALSE
"0158903f6a304e0bc057f0bb12b18b03",1,0,FALSE
"85e600c70874ff6ee9f7728967075674",21,0,FALSE
"0158e0e84e7966392139f792787824fc",1,0,FALSE
"01592c8999c8dd96b01138d880079a18",11,0,FALSE
"9aa40f3f54b7517fffb388e1375e4275",2,0,FALSE
"7cf5950bc2239bd75606e45091b8251a",26,0,FALSE
"015ad0f73dfc59075f9027ce14bf2d8a",1,0,FALSE
"d345aa2d2dc2efc5858d953f8c387d2f",31,0,FALSE
"015b1ba5c74bb1a9ffc343b0b59773d8",1,0,FALSE
"015b5763d01ac62e5404e6f288d56039",1,0,FALSE
"6f62b11b9c6df5a46ce6f7d9c546d1de",41,0,FALSE
"015c25dfcc74cf7d98985c38ceeaabee",1,0,FALSE
"015ce91822f7c7b2729b7e8913e1265f",1,0,FALSE
"015d0577090a760a27de8e9d2c73df81",1,0,FALSE
"bd96a2311c79f374b3d5d71c637cd576",45,0,FALSE
"015e53fce9ccf1dfce15431b330fe0ea",1,0,FALSE
"722ca2f7dd4cfcfd70770de0b04e21bf",12,0,FALSE
"015f02ba44b948d132af8b17586a8fa4",1,0,FALSE
"015f73d56857ca3cebbf7c1ef32e4406",1,0,FALSE
"015f7ebaedcbfe775d1c71215738702b",1,0,FALSE
"01601011f2be8733ff48dd73dcc99c31",1,0,FALSE
"01604560511604f2efd4970db16c2104",1,0,FALSE
"0160dab5f2084d9db1c8e27d8b1a5b0a",1,0,FALSE
"b6f8ee5b98e69243b922e231e40b2054",95,0,FALSE
"016286700bc00fcf9072c68131cb9605",1,0,FALSE
"098be01b810c197871f6305560a0cace",63,0,FALSE
"0162ef548884c60dbf25a512bfc5bd60",1,0,FALSE
"b2a15cd279aea5790e110eb713999578",225,0,FALSE
"016378d17e79ced0e9a41e44eadfdeaa",1,0,FALSE
"0163abc62d56baf585a505dedd9efccf",157,0,FALSE
"01648d882c8c6b0eb2ff6b35aa15ff41",1,0,FALSE
"8af1ca83d2ed5ece06eef82c004a82f5",59,0,FALSE
"01664774f4b0459f757c7881ed608c23",9,0,FALSE
"01668840d029e80353e9230b76001fe0",69,0,FALSE
"01671d35da119c17a4a703e334eaed0f",1,0,FALSE
"c630b2c3c028752c233b408d0dd72656",9,0,FALSE
"0167db313277c9773486ded1628dd911",1,0,FALSE
"0168f2b324b8610a6f8fe093d2474429",65,0,FALSE
"f2f1713f8e080ea4b032d466baa9f580",46,0,FALSE
"01697905d61a8afcc59acb9e1fd9ca24",1,0,FALSE
"0169f295b6857dfb822c9378d642654b",1,0,FALSE
"0169f4313ead736d870450f62be348aa",1,0,FALSE
"016b6f02f630178d747b24ad95e750e8",1,0,FALSE
"016bb4872a201ebcd6bb71a94e429063",1,0,FALSE
"7f0c8f191b88240366f20f5f16cfd7b4",4,0,FALSE
"016d0597f4408b0070ffaf386a23b2f6",39,0,FALSE
"016ddb461a428bed65123236164a986a",1,0,FALSE
"3b26845266dea7791906f87fb112db93",18,0,FALSE
"016e88562c3a9c06507d0570bafebf1a",1,0,FALSE
"016e94f7b950e5c8bbabf09dda143f2e",2,0,FALSE
"016eb58ba98a13a6dc75844b3c1f31fd",1,0,FALSE
"9a9311efe8369563891b9c7bb11a7ee1",2,0,FALSE
"08f4cdd4d7356e153a2f882201faef8b",43,0,FALSE
"01710dcc0de5a40fd04abeb3e1f6acb7",2,0,FALSE
"0172556e38db80af19736fec43a574d7",1,0,FALSE
"017289f708084f6e25a0aff6be35128e",1,0,FALSE
"0172b9112b362d6bc1928b5b0ab87126",22,0,FALSE
"01737d059cfaef136f6bff520a15c3ef",8,0,FALSE
"0173f4e3317c62b7bfc211729815cfaf",1,0,FALSE
"cffb73ffec059d48687c703dfdd429a9",12,0,FALSE
"ddebb0d27e842ebce1817a92a230f447",107,0,FALSE
"501613fb3de1ca2e4c3f6b2d1ccdeee7",69,0,FALSE
"01759f34a5c56873b852d7c1407b3f00",1,0,FALSE
"0175f150a2c68a5a8a931116fc5e5e28",3,0,FALSE
"017611e7ac9f61c54949c772b46777aa",1,0,FALSE
"01773a7a6ebe066d014869bd1950c703",1,0,FALSE
"017801264dc1235f080183f225638276",1,0,FALSE
"90c90e6585c84b6fc0b2e6710ee02130",3,0,FALSE
"0179103704cd0a574939d723d3f0e4c7",1,0,FALSE
"01795ddc1eee1946da197d1e85543bdd",1,0,FALSE
"017995be047e4b7bf7041660eeeaa291",1,0,FALSE
"812efd4136b0529079e44d9897c5d8bd",2,0,FALSE
"a5847a00c3cc136b4e12009d7f8c4b2d",3,0,FALSE
"017a51f4ded145bacdd0263759e23de8",1,0,FALSE
"017aaee0ba21351b7e7735bedcd3efff",1,0,FALSE
"9e17345962a09d6f77f3df422fc84da5",29,0,FALSE
"eab804ea3f359eeab4cf9abff6cdfb52",29,0,FALSE
"229bc28864c3f57115ca09715a05799c",45,0,FALSE
"017c2c903fc4e786e5eef405aa18bf77",3,0,FALSE
"017cb727f56f135877885e6381fbc647",1,0,FALSE
"017d31fd683db5d10042d93f26b1ad6f",17,0,FALSE
"017d44be6e4e23dd77bd77922814d8f3",21,0,FALSE
"017d67535b355d3bb10f1231ca7df033",1,0,FALSE
"017d95bf68c469e102c9aa1acaf365aa",1,0,FALSE
"40dcab8d60c0074f3f291dd41fcc1f22",13,0,FALSE
"017ddacb581b6f5dace8b710664f2d84",1,0,FALSE
"017ea61afdaf51617f0df916fc86d708",1,0,FALSE
"94cf757754a6e1a82e0da36f133e7a71",115,0,FALSE
"017ef8b48204dd0fd42f93c84bb12279",1,0,FALSE
"017fbaa1a6f2a274917f97420c0000d0",1,0,FALSE
"018184aeef396f7d3293eb0e2cab2224",1,0,FALSE
"018184fe77290eec28e6a8ba5a4a6104",1,0,FALSE
"0181a9691372eb373711309e18e4e6ba",1,0,FALSE
"0181c22a407232aea7a91d522999156d",1,0,FALSE
"01822d706a4d947069e415cf91f86249",2,0,FALSE
"f0fde239ba5d328830d8b044467f9caf",164,0,FALSE
"437b627c65ec52cbdd62e0b27dbe1fbe",19,0,FALSE
"ec4119211ffa6345bcf7c7d49ff4911a",4,0,FALSE
"c0c919946911b36b018b4da939bb2762",8,0,FALSE
"01850e311dd97dc03e22e076dc10d264",1,0,FALSE
"018571f96314ab46400ce0165d91e0c1",1,0,FALSE
"5c5f4f8d237de86396f84a6873020f1d",7,0,FALSE
"4b74bd354669a1704701b6a3ae7a20b2",63,0,FALSE
"01862d0f56a2f764db8de8a29138d7c9",9,0,FALSE
"018a97aca33fd6005aee5cb9fd7366f1",1,0,FALSE
"691771d80023bb9a4f419ae9bc8892cd",8,0,FALSE
"018b49b1528a3b0e9221c90a30322373",2,0,FALSE
"c95a01c20388eea08b0afa19d351ad12",11,0,FALSE
"018c691da8ee4c95740d77d3bab25974",1,0,FALSE
"018c9aafad17a6c2f5765feb124f6189",5,0,FALSE
"018c9d33c285d9f4c4baa26dc6babea6",1,0,FALSE
"cf9cd5bc5f7d000ed5db526753f01fb5",12,0,FALSE
"018f57e19efb9bd3cc1b03547d1a2acd",1,0,FALSE
"01904441a4a78d7e49a1a8856152596c",1,0,FALSE
"fb04c4d30cc3a207a85e91650647712a",386,1,FALSE
"01918a9afe884baf6568b3bd04100538",42,0,FALSE
"01922a052f36c4f82264486cf0d1f5f0",1,0,FALSE
"01924d9c7e53bc86d2021fb0a2a182f5",1,0,FALSE
"d608d0258555af9be8757ad89f0091f5",136,0,FALSE
"0192cc453bc7740cf4320bdba2eca8af",1,0,FALSE
"7bb3442df94b43fb13eb54f39293f1f0",146,0,FALSE
"0192fd75f165940ba49fcda9545ab75d",1,0,FALSE
"0192ff8bca8dab5fc33e265839a7b74d",1,0,FALSE
"7997386ba2220d045f0c4c8d2070d451",310,1,FALSE
"01952c552086bf60c416852e82cc1610",1,0,FALSE
"0195fcd27aca6ed58dc605e63eb2255e",8,0,FALSE
"9e544f6466d7f93ee580c2c547bdb43e",2,0,FALSE
"0196fe9ec3c8161a7503069280399e5b",1,0,FALSE
"0198a43e3562a495f93412e88026f918",1,0,FALSE
"fe74fd714cefe90175f7aec710750fa5",161,0,FALSE
"de9a9eded33a56eb68da14d0c7d61c77",175,0,FALSE
"94a6e9ed2d31e441dc8f94d76037cc87",22,0,FALSE
"b39b9764433337f59de7ef2b6822efe4",41,0,FALSE
"7354a95d97e61ddc3e3a56ce55f9f41f",21,0,FALSE
"019b8d43db453dd5643e88b9ab4344c5",1,0,FALSE
"debc51174a4f45c7a7c3c77e6eaf0051",130,0,FALSE
"019dffd41d2e0c8f58ca51640a80c406",1,0,FALSE
"019e4132bc43e796aaf7ecc44be3cf76",1,0,FALSE
"df828c7c30656f85540b17ae1247ce9e",264,0,FALSE
"019edd48a90131c0de4b4da843c15338",1,0,FALSE
"019ee8f3019688e13fd7d8211cf5192e",1,0,FALSE
"1cb144830cbbbaa19b644ac961d98ffb",150,0,FALSE
"01a114ffe0f2945f3e7d8feeca8c8b9e",56,0,FALSE
"01a15db6fc3a9ced0153dc67bcafb004",1,0,FALSE
"01a17a08943a48c6f95d50bee1bfc652",1,0,FALSE
"01a1df028ba663c579608a58c7433a9f",1,0,FALSE
"01a24f839ce41c651b9f3cb2c21098aa",1,0,FALSE
"01a2f4215aa9971b03e69189fe6c2a2f",1,0,FALSE
"a96ffc478885074f3149a409a56635b2",334,0,FALSE
"01a5f97a722c02e45a5908f6d7a37a0a",185,0,FALSE
"01a6a511506486474180178f0f049237",1,0,FALSE
"01a6d37cc9b1af453c4ac256abc99dea",187,0,FALSE
"01a71057514d841e80e6502fdbcfc715",1,0,FALSE
"01a7ac1bf1c15abea08a5c9368279064",1,0,FALSE
"01a9b9306fccc002e1272c09e1c27a05",1,0,FALSE
"8abb8b060815f2342769fd49c129edc4",214,2,FALSE
"01aa27ff3d1ab512b92d190eb94d6366",1,0,FALSE
"01aa2dc85aa0f6b5e08ed883ef817353",1,0,FALSE
"01aa7d1efbda9e7c4bb6a5e1c0c070ff",6,0,FALSE
"01ab976d061ba1588491d9ae161d3531",1,0,FALSE
"01ac2a86141acab129f3f0cb39b4b4c8",1,0,FALSE
"01adc3456065beef6367d5bac5159b3e",1,0,FALSE
"01afb29762b3ab11601cfed563064401",1,0,FALSE
"01b0c63aad67b2f1256c0e87b6989cae",1,0,FALSE
"01b0e7e741823fe0b1be559e459b285f",1,0,FALSE
"01b1e6072df24884c530a4a0740ca396",1,0,FALSE
"51f001b27cb12a2e784ea230ed5ad03c",9,0,FALSE
"35e8f92891757e2c3fc0b41d6fa22be5",62,0,FALSE
"01b2d4685445b87902e5f8d0d00fc0b5",73,1,FALSE
"335db903bbee8fbe252e42ee89a36746",75,0,FALSE
"01b4d34fd1b7460bcf1b636c3c6f08bf",1,0,FALSE
"01b4e17a7e7fbf7c92773ca3d3da39f3",5,0,FALSE
"01b5644102bd3322d12ef13e5b56e624",1,0,FALSE
"01b8f7a3da6cee54d92a6b8d6efcbde1",1,0,FALSE
"0db869b578f774f594c21092af114432",351,0,FALSE
"01baea99755c11dd8e9bfee9c0157fae",12,0,FALSE
"01bb66124852846a82fae4cd5984128f",1,0,FALSE
"01bb689649eaf14b0b893ea56242c101",1,0,FALSE
"01bb74892fe3fb233b8d9d2300aecbfe",1,0,FALSE
"129425ad53168df533ddf97a38d097d9",72,0,FALSE
"01bca8c088245deca39d957896c14463",118,0,FALSE
"159444bc0b813da46a659d21a4d714fe",428,0,FALSE
"01be26252cf8fbfa2c912bdf1689db9d",1,0,FALSE
"aa590aac2e46f77456a300757e0d0547",3,0,FALSE
"01be5607b753d0f67744e98a61fff55f",1,0,FALSE
"059728b9c5cf6b1df4da16eb54972641",4,0,FALSE
"01bf065caa93b52587ebf8a35d350356",1,0,FALSE
"01bfc5590d34a204d8eadb0ce35ee266",1,0,FALSE
"67588f6f0b9b141bc5f37204a50da5bf",10,0,FALSE
"01c097337c57e1faaf1914ec9d57f305",37,0,FALSE
"01c189624cd5178eed37a87212995ab3",1,0,FALSE
"01c1ad7cdf4b41d6706b1554ff2726ad",53,0,FALSE
"01c1b724a23623763da03fe27d6f571f",1,0,FALSE
"01c207f7185b63bb9b7a36664bb095da",3,0,FALSE
"01c217e5545aa5cc9816a415bee9ecd7",1,0,FALSE
"01c276381c3bc66078379d70955fe1da",1,0,FALSE
"01c278cd6a68768ddb8c017c8e370150",1,0,FALSE
"062ca76297379815cda7d0213a1e0856",2,0,FALSE
"a47fe9d2ebacfb4e6e443d3e273f1f7b",24,0,FALSE
"01c33455a45b7ef9cfd7791ad027336b",1,0,FALSE
"01c3a62e3ae4bbec2460d551214edaed",1,0,FALSE
"389e30e7906baebc87819b2dc1c574a0",23,0,FALSE
"10f1000c0e75686bd173cf80c010139f",4,0,FALSE
"01c4d65291eb876c7f8348a68f122148",1,0,FALSE
"01c5343d32f4cc8165d28d19f97bffcc",1,0,FALSE
"d4be6a3c7b31b1a71de6687daf479c82",153,0,FALSE
"01c7b7e20fec80f10c789762dd072f23",1,0,FALSE
"01c7beccbe172d120b34ce920b2a54ae",56,0,FALSE
"01c7dec146f5d7624b4a5fed8662f46f",24,0,FALSE
"01c7f534259b65b1f0b835e491f3800b",1,0,FALSE
"a0b2e42c2d75546716af4e1f8fdc849a",6,0,FALSE
"252c36c1ce236e2381b6f5c55f83d70d",43,0,FALSE
"6047d046b1055b7c1c4190c6d79a4252",4,0,FALSE
"01c93c20636b5e2a1840aa1ffed30b45",1,0,FALSE
"34c76a37daf44b08d51fdac690d8a846",43,0,FALSE
"01caa6018847859b75d0bd66b60c174f",1,0,FALSE
"01cae23cf59754b9f82e960eef7ac816",58,0,FALSE
"fe568f63115027ffc4aa4a16bf810015",2,0,FALSE
"01ccc8ec5c51b2181a713a9e25a4b16d",3,0,FALSE
"01ccf2b74f9e327641f763ebc6e6bf4b",1,0,FALSE
"b687498f21bc3651b2d4be73fe7b6dfb",34,0,FALSE
"dfb2274facf8373e43a2f54de1e42b0c",9,0,FALSE
"01cda9c05f719b2fe2dd842afc664133",6,0,FALSE
"addc7256d507ace12ab4295c943136d8",32,0,FALSE
"01d049b4e2a633cf9d194000930434fa",1,0,FALSE
"e3a9a759065b18ac9a8c0d363cd4e371",282,0,FALSE
"7e6f2a1521cc7d5fd7ce6ffeeab3d885",40,0,FALSE
"01d1eb7a571ac0b71cec6331ced3f2c3",1,0,FALSE
"89d1b7f84df4fc3498df64752f82b3c6",29,0,FALSE
"01d26d5f98bb99d53e81d8af12ce2554",1,0,FALSE
"e8d10bc7d064a6b5aef7760ee75d1b26",35,0,FALSE
"01d3575795eb5a49e16cb97998108626",1,0,FALSE
"01d39adb1fbc73ee3bd5dbe446074638",1,0,FALSE
"01d3c5aa017f482b456cb5785329f1d3",1,0,FALSE
"02d37f45629c4adfae251010a6b7c1ab",94,0,FALSE
"d09d341baf729216ca94903f12fbe3b5",65,0,FALSE
"01d5344a89184e900b0211df0a65821e",1,0,FALSE
"daad67689a9f88d445efb69b404996f4",9,0,FALSE
"01d5581bfd3867fe0a65e8db774a02ce",3,0,FALSE
"01d56493c655ae4229d2897e951c0e94",2,0,FALSE
"01d59bc0fc02f43e9b9f1c2bf1b5cbf2",1,0,FALSE
"72ffd71bc0a5aa13b660e38c57e1ccb0",83,0,FALSE
"abebc6f5fad13d7e2078aacc659ce261",33,0,FALSE
"01d5f29399efec2350c741e70f07214d",1,0,FALSE
"01d689dbf9cb8ef893b04f79fe516741",7,0,FALSE
"01d70ac51afb3c934f487afea2dca81a",2,0,FALSE
"01d8be74a95fb7a03f82d67be6971650",2,0,FALSE
"01d987a13682a00cd3e4fbe27b24ad4a",3,0,FALSE
"01d9ebc88e0ffa02990dc1c148e94ce9",1,0,FALSE
"01da4a05c0a46acd6e176462c189638a",1,0,FALSE
"01da7b8616fc73752cf2f424f8b5e8dc",1,0,FALSE
"01dae8fb487a4df4a7bc2d9a5ec39f22",1,0,FALSE
"0dd7b1219024cc052d25367556b59114",40,0,FALSE
"31084f7634771fb90fc68fee696d5cfb",28,0,FALSE
"01dcbcca71fd8a55a9ee029c9b7d53d8",1,0,FALSE
"01ddd7843878bf410e56bc3709d62d1e",1,0,FALSE
"9deaedbe242494d7e1fc3072cb7662d5",115,0,FALSE
"01df8b2e353daeae0e7e31d5cc73d11b",10,0,FALSE
